"Country_Region","Last_Update","Confirmed","Deaths","Recovered","Active"
"US",2020-04-12,287,13,0,274
"US",2020-04-12,292,12,0,280
"US",2020-04-12,298,10,0,288
"US",2020-04-12,299,18,0,281
"US",2020-04-12,304,0,0,304
"US",2020-04-12,304,14,0,290
"US",2020-04-12,307,3,0,304
"US",2020-04-12,308,8,0,300
"US",2020-04-12,309,5,0,304
"US",2020-04-12,309,10,0,299
"US",2020-04-12,313,2,0,311
"US",2020-04-12,314,1,0,313
"US",2020-04-12,314,11,0,303
"US",2020-04-12,315,10,0,305
"US",2020-04-12,317,20,0,297
"US",2020-04-12,318,4,0,314
"US",2020-04-12,323,5,0,318
"US",2020-04-12,332,18,0,314
"US",2020-04-12,332,24,0,308
"US",2020-04-12,334,12,0,322
"US",2020-04-12,335,1,0,334
"US",2020-04-12,339,2,0,337
"US",2020-04-12,339,8,0,331
"US",2020-04-12,344,8,0,336
"US",2020-04-12,348,6,0,342
"US",2020-04-12,350,6,0,344
"US",2020-04-12,350,20,0,330
"US",2020-04-12,354,13,0,341
"US",2020-04-12,355,8,0,347
"US",2020-04-12,358,7,0,351
"US",2020-04-12,361,4,0,357
"US",2020-04-12,361,10,0,351
"US",2020-04-12,362,11,0,351
"US",2020-04-12,364,17,0,347
"US",2020-04-12,366,2,0,364
"US",2020-04-12,366,11,0,355
"US",2020-04-12,367,2,0,365
"US",2020-04-12,367,5,0,362
"US",2020-04-12,368,12,0,356
"US",2020-04-12,371,6,0,365
"US",2020-04-12,373,12,0,361
"US",2020-04-12,374,19,0,355
"US",2020-04-12,379,42,0,337
"US",2020-04-12,389,1,0,388
"US",2020-04-12,395,22,0,373
"US",2020-04-12,396,3,0,393
"US",2020-04-12,403,23,0,380
"US",2020-04-12,403,24,0,379
"US",2020-04-12,404,25,0,379
"US",2020-04-12,415,11,0,404
"US",2020-04-12,417,31,0,386
"US",2020-04-12,427,20,0,407
"US",2020-04-12,428,23,0,405
"US",2020-04-12,435,19,0,416
"US",2020-04-12,440,16,0,424
"US",2020-04-12,445,22,0,423
"US",2020-04-12,452,5,0,447
"US",2020-04-12,453,7,0,446
"US",2020-04-12,454,5,0,449
"US",2020-04-12,454,15,0,439
"US",2020-04-12,455,13,0,442
"US",2020-04-12,464,10,0,454
"US",2020-04-12,468,13,0,455
"US",2020-04-12,470,0,0,470
"US",2020-04-12,474,13,0,461
"US",2020-04-12,478,12,0,466
"US",2020-04-12,478,23,0,455
"US",2020-04-12,483,35,0,448
"US",2020-04-12,494,9,0,485
"US",2020-04-12,494,10,0,484
"US",2020-04-12,495,26,0,469
"US",2020-04-12,501,4,0,497
"US",2020-04-12,501,16,0,485
"US",2020-04-12,503,21,0,482
"US",2020-04-12,507,7,0,500
"US",2020-04-12,517,6,0,511
"US",2020-04-12,527,2,0,525
"US",2020-04-12,532,9,0,523
"US",2020-04-12,535,17,0,518
"US",2020-04-12,535,21,0,514
"US",2020-04-12,536,11,0,525
"US",2020-04-12,539,11,0,528
"US",2020-04-12,545,38,0,507
"US",2020-04-12,557,34,0,523
"US",2020-04-12,562,17,0,545
"US",2020-04-12,597,15,0,582
"US",2020-04-12,613,37,0,576
"US",2020-04-12,617,16,0,601
"US",2020-04-12,622,29,0,593
"US",2020-04-12,645,17,0,628
"US",2020-04-12,647,26,0,621
"US",2020-04-12,652,21,0,631
"US",2020-04-12,655,11,0,644
"US",2020-04-12,659,27,0,632
"US",2020-04-12,668,13,0,655
"US",2020-04-12,690,18,0,672
"US",2020-04-12,707,26,0,681
"US",2020-04-12,714,33,0,681
"US",2020-04-12,716,18,0,698
"US",2020-04-12,723,27,0,696
"US",2020-04-12,732,0,0,732
"US",2020-04-12,738,48,0,690
"US",2020-04-12,744,9,0,735
"US",2020-04-12,744,25,0,719
"US",2020-04-12,759,16,0,743
"US",2020-04-12,763,29,0,734
"US",2020-04-12,772,24,0,748
"US",2020-04-12,787,25,0,762
"US",2020-04-12,795,23,0,772
"US",2020-04-12,798,40,0,758
"US",2020-04-12,810,25,0,785
"US",2020-04-12,812,24,0,788
"US",2020-04-12,845,23,0,822
"US",2020-04-12,857,19,0,838
"US",2020-04-12,864,39,0,825
"US",2020-04-12,869,14,0,855
"US",2020-04-12,872,14,0,858
"US",2020-04-12,880,19,0,861
"US",2020-04-12,897,44,0,853
"US",2020-04-12,931,20,0,911
"US",2020-04-12,943,14,0,929
"US",2020-04-12,949,13,0,936
"US",2020-04-12,954,12,0,942
"US",2020-04-12,955,68,0,887
"US",2020-04-12,965,60,0,905
"US",2020-04-12,1008,20,0,988
"US",2020-04-12,1018,39,0,979
"US",2020-04-12,1035,20,0,1015
"US",2020-04-12,1082,23,0,1059
"US",2020-04-12,1083,38,0,1045
"US",2020-04-12,1095,23,0,1072
"US",2020-04-12,1126,7,0,1119
"US",2020-04-12,1152,23,0,1129
"US",2020-04-12,1154,72,0,1082
"US",2020-04-12,1162,50,0,1112
"US",2020-04-12,1170,35,0,1135
"US",2020-04-12,1215,26,0,1189
"US",2020-04-12,1218,4,0,1214
"US",2020-04-12,1223,49,0,1174
"US",2020-04-12,1228,60,0,1168
"US",2020-04-12,1247,46,0,1201
"US",2020-04-12,1257,30,0,1227
"US",2020-04-12,1270,32,0,1238
"US",2020-04-12,1274,2,0,1272
"US",2020-04-12,1277,19,0,1258
"US",2020-04-12,1278,3,0,1275
"US",2020-04-12,1327,43,0,1284
"US",2020-04-12,1349,13,0,1336
"US",2020-04-12,1411,17,0,1394
"US",2020-04-12,1445,42,0,1403
"US",2020-04-12,1467,50,0,1417
"US",2020-04-12,1566,51,0,1515
"US",2020-04-12,1567,50,0,1517
"US",2020-04-12,1571,57,0,1514
"US",2020-04-12,1594,39,0,1555
"US",2020-04-12,1619,41,0,1578
"US",2020-04-12,1631,42,0,1589
"US",2020-04-12,1633,42,0,1591
"US",2020-04-12,1646,81,0,1565
"US",2020-04-12,1647,102,0,1545
"US",2020-04-12,1684,18,0,1666
"US",2020-04-12,1710,88,0,1622
"US",2020-04-12,1723,31,0,1692
"US",2020-04-12,1732,79,0,1653
"US",2020-04-12,1761,45,0,1716
"US",2020-04-12,1838,12,0,1826
"US",2020-04-12,1867,69,0,1798
"US",2020-04-12,1875,50,0,1825
"US",2020-04-12,1914,116,0,1798
"US",2020-04-12,1960,47,0,1913
"US",2020-04-12,2024,55,0,1969
"US",2020-04-12,2032,49,0,1983
"US",2020-04-12,2035,55,0,1980
"US",2020-04-12,2164,63,0,2101
"US",2020-04-12,2324,100,0,2224
"US",2020-04-12,2649,91,0,2558
"US",2020-04-12,2887,123,0,2764
"US",2020-04-12,2945,76,0,2869
"US",2020-04-12,2946,119,0,2827
"US",2020-04-12,3099,162,0,2937
"US",2020-04-12,3170,101,0,3069
"US",2020-04-12,3254,217,0,3037
"US",2020-04-12,3554,138,0,3416
"US",2020-04-12,3629,44,0,3585
"US",2020-04-12,3785,123,0,3662
"US",2020-04-12,4426,292,0,4134
"US",2020-04-12,4915,329,0,4586
"US",2020-04-12,4990,173,0,4817
"US",2020-04-12,5027,145,0,4882
"US",2020-04-12,5359,86,0,5273
"US",2020-04-12,5534,248,0,5286
"US",2020-04-12,5590,131,0,5459
"US",2020-04-12,5600,235,0,5365
"US",2020-04-12,5660,149,0,5511
"US",2020-04-12,5693,193,0,5500
"US",2020-04-12,6180,209,0,5971
"US",2020-04-12,6386,176,0,6210
"US",2020-04-12,7058,97,0,6961
"US",2020-04-12,7410,428,0,6982
"US",2020-04-12,7469,226,0,7243
"US",2020-04-12,7721,200,0,7521
"US",2020-04-12,8894,269,0,8625
"US",2020-04-12,9784,453,0,9331
"US",2020-04-12,11164,704,0,10460
"US",2020-04-12,14585,485,0,14100
"US",2020-04-12,19313,511,0,18802
"US",2020-04-12,20934,518,0,20416
"US",2020-04-12,23553,846,0,22707
"US",2020-04-12,103208,6898,0,96310
"US",2020-04-13,0,0,0,0
"US",2020-04-13,0,0,43482,-43482
"US",2020-04-13,0,2,0,-2
"US",2020-04-13,0,3,0,-3
"US",2020-04-13,0,5,0,-5
"US",2020-04-13,0,18,0,-18
"US",2020-04-13,0,70,0,-70
"US",2020-04-13,1,0,0,1
"US",2020-04-13,1,1,0,0
"US",2020-04-13,1,20,0,-19
"US",2020-04-13,2,0,0,2
"US",2020-04-13,2,1,0,1
"US",2020-04-13,3,0,0,3
"US",2020-04-13,3,1,0,2
"US",2020-04-13,3,2,0,1
"US",2020-04-13,4,0,0,4
"US",2020-04-13,4,1,0,3
"US",2020-04-13,5,0,0,5
"US",2020-04-13,5,1,0,4
"US",2020-04-13,6,0,0,6
"US",2020-04-13,6,1,0,5
"US",2020-04-13,6,2,0,4
"US",2020-04-13,7,0,0,7
"US",2020-04-13,7,1,0,6
"US",2020-04-13,7,2,0,5
"US",2020-04-13,8,0,0,8
"US",2020-04-13,8,1,0,7
"US",2020-04-13,8,2,0,6
"US",2020-04-13,9,0,0,9
"US",2020-04-13,9,1,0,8
"US",2020-04-13,10,0,0,10
"US",2020-04-13,10,1,0,9
"US",2020-04-13,11,0,0,11
"US",2020-04-13,11,1,0,10
"US",2020-04-13,11,2,0,9
"US",2020-04-13,11,5,0,6
"US",2020-04-13,12,0,0,12
"US",2020-04-13,12,1,0,11
"US",2020-04-13,12,2,0,10
"US",2020-04-13,13,0,0,13
"US",2020-04-13,13,1,0,12
"US",2020-04-13,14,0,0,14
"US",2020-04-13,14,1,0,13
"US",2020-04-13,14,2,0,12
"US",2020-04-13,15,0,0,15
"US",2020-04-13,15,1,0,14
"US",2020-04-13,15,2,0,13
"US",2020-04-13,16,0,0,16
"US",2020-04-13,16,1,0,15
"US",2020-04-13,16,2,0,14
"US",2020-04-13,17,0,0,17
"US",2020-04-13,17,1,0,16
"US",2020-04-13,17,2,0,15
"US",2020-04-13,17,3,0,14
"US",2020-04-13,18,0,0,18
"US",2020-04-13,18,1,0,17
"US",2020-04-13,18,3,0,15
"US",2020-04-13,19,0,0,19
"US",2020-04-13,19,1,0,18
"US",2020-04-13,19,3,0,16
"US",2020-04-13,19,5,0,14
"US",2020-04-13,20,0,0,20
"US",2020-04-13,20,1,0,19
"US",2020-04-13,20,3,0,17
"US",2020-04-13,21,0,0,21
"US",2020-04-13,21,1,0,20
"US",2020-04-13,21,2,0,19
"US",2020-04-13,22,0,0,22
"US",2020-04-13,22,1,0,21
"US",2020-04-13,22,2,0,20
"US",2020-04-13,22,3,0,19
"US",2020-04-13,22,4,0,18
"US",2020-04-13,23,0,0,23
"US",2020-04-13,23,1,0,22
"US",2020-04-13,23,2,0,21
"US",2020-04-13,23,3,0,20
"US",2020-04-13,24,0,0,24
"US",2020-04-13,24,2,0,22
"US",2020-04-13,24,3,0,21
"US",2020-04-13,24,4,0,20
"US",2020-04-13,25,0,0,25
"US",2020-04-13,25,1,0,24
"US",2020-04-13,25,2,0,23
"US",2020-04-13,26,0,0,26
"US",2020-04-13,26,1,0,25
"US",2020-04-13,26,2,0,24
"US",2020-04-13,26,3,0,23
"US",2020-04-13,27,0,0,27
"US",2020-04-13,27,1,0,26
"US",2020-04-13,27,2,0,25
"US",2020-04-13,28,0,0,28
"US",2020-04-13,28,1,0,27
"US",2020-04-13,28,2,0,26
"US",2020-04-13,28,3,0,25
"US",2020-04-13,29,0,0,29
"US",2020-04-13,29,1,0,28
"US",2020-04-13,29,2,0,27
"US",2020-04-13,30,0,0,30
"US",2020-04-13,30,1,0,29
"US",2020-04-13,30,2,0,28
"US",2020-04-13,30,6,0,24
"US",2020-04-13,31,0,0,31
"US",2020-04-13,31,1,0,30
"US",2020-04-13,31,2,0,29
"US",2020-04-13,31,3,0,28
"US",2020-04-13,32,0,0,32
"US",2020-04-13,32,1,0,31
"US",2020-04-13,32,2,0,30
"US",2020-04-13,33,0,0,33
"US",2020-04-13,33,1,0,32
"US",2020-04-13,33,2,0,31
"US",2020-04-13,33,3,0,30
"US",2020-04-13,34,0,0,34
"US",2020-04-13,34,1,0,33
"US",2020-04-13,34,2,0,32
"US",2020-04-13,34,3,0,31
"US",2020-04-13,35,0,0,35
"US",2020-04-13,35,1,0,34
"US",2020-04-13,35,2,0,33
"US",2020-04-13,36,0,0,36
"US",2020-04-13,36,1,0,35
"US",2020-04-13,36,2,0,34
"US",2020-04-13,36,4,0,32
"US",2020-04-13,37,0,0,37
"US",2020-04-13,37,1,0,36
"US",2020-04-13,37,2,0,35
"US",2020-04-13,37,4,0,33
"US",2020-04-13,38,0,0,38
"US",2020-04-13,38,1,0,37
"US",2020-04-13,38,2,0,36
"US",2020-04-13,38,3,0,35
"US",2020-04-13,38,4,0,34
"US",2020-04-13,38,5,0,33
"US",2020-04-13,38,6,0,32
"US",2020-04-13,39,0,0,39
"US",2020-04-13,39,1,0,38
"US",2020-04-13,39,3,0,36
"US",2020-04-13,40,0,0,40
"US",2020-04-13,40,1,0,39
"US",2020-04-13,40,4,0,36
"US",2020-04-13,40,5,0,35
"US",2020-04-13,41,0,0,41
"US",2020-04-13,41,1,0,40
"US",2020-04-13,41,3,0,38
"US",2020-04-13,41,4,0,37
"US",2020-04-13,42,0,0,42
"US",2020-04-13,42,1,0,41
"US",2020-04-13,42,2,0,40
"US",2020-04-13,42,3,0,39
"US",2020-04-13,43,0,0,43
"US",2020-04-13,43,1,0,42
"US",2020-04-13,43,2,0,41
"US",2020-04-13,44,0,0,44
"US",2020-04-13,44,2,0,42
"US",2020-04-13,44,3,0,41
"US",2020-04-13,44,6,0,38
"US",2020-04-13,45,0,0,45
"US",2020-04-13,45,1,0,44
"US",2020-04-13,45,2,0,43
"US",2020-04-13,45,4,0,41
"US",2020-04-13,45,7,0,38
"US",2020-04-13,46,0,0,46
"US",2020-04-13,46,1,0,45
"US",2020-04-13,46,3,0,43
"US",2020-04-13,46,4,0,42
"US",2020-04-13,47,0,0,47
"US",2020-04-13,47,1,0,46
"US",2020-04-13,47,2,0,45
"US",2020-04-13,47,3,0,44
"US",2020-04-13,48,0,0,48
"US",2020-04-13,48,1,0,47
"US",2020-04-13,48,2,0,46
"US",2020-04-13,48,3,0,45
"US",2020-04-13,48,4,0,44
"US",2020-04-13,49,0,0,49
"US",2020-04-13,49,1,0,48
"US",2020-04-13,49,2,0,47
"US",2020-04-13,49,3,0,46
"US",2020-04-13,49,4,0,45
"US",2020-04-13,49,9,0,40
"US",2020-04-13,50,0,0,50
"US",2020-04-13,50,1,0,49
"US",2020-04-13,50,2,0,48
"US",2020-04-13,50,4,0,46
"US",2020-04-13,51,0,0,51
"US",2020-04-13,51,1,0,50
"US",2020-04-13,51,2,0,49
"US",2020-04-13,51,4,0,47
"US",2020-04-13,52,4,0,48
"US",2020-04-13,53,1,0,52
"US",2020-04-13,53,2,0,51
"US",2020-04-13,54,0,0,54
"US",2020-04-13,54,1,0,53
"US",2020-04-13,54,4,0,50
"US",2020-04-13,54,5,0,49
"US",2020-04-13,55,1,0,54
"US",2020-04-13,55,3,0,52
"US",2020-04-13,55,5,0,50
"US",2020-04-13,56,0,0,56
"US",2020-04-13,56,1,0,55
"US",2020-04-13,56,3,0,53
"US",2020-04-13,56,4,0,52
"US",2020-04-13,56,7,0,49
"US",2020-04-13,57,0,0,57
"US",2020-04-13,57,1,0,56
"US",2020-04-13,57,2,0,55
"US",2020-04-13,57,3,0,54
"US",2020-04-13,58,0,0,58
"US",2020-04-13,58,1,0,57
"US",2020-04-13,58,2,0,56
"US",2020-04-13,59,0,0,59
"US",2020-04-13,59,1,0,58
"US",2020-04-13,59,2,0,57
"US",2020-04-13,59,4,0,55
"US",2020-04-13,60,0,0,60
"US",2020-04-13,60,1,0,59
"US",2020-04-13,60,3,0,57
"US",2020-04-13,61,0,0,61
"US",2020-04-13,61,1,0,60
"US",2020-04-13,61,2,0,59
"US",2020-04-13,61,3,0,58
"US",2020-04-13,61,5,0,56
"US",2020-04-13,62,0,0,62
"US",2020-04-13,62,1,0,61
"US",2020-04-13,62,2,0,60
"US",2020-04-13,62,3,0,59
"US",2020-04-13,63,0,0,63
"US",2020-04-13,64,1,0,63
"US",2020-04-13,64,2,0,62
"US",2020-04-13,64,3,0,61
"US",2020-04-13,65,0,0,65
"US",2020-04-13,65,1,0,64
"US",2020-04-13,65,2,0,63
"US",2020-04-13,65,3,0,62
"US",2020-04-13,66,0,0,66
"US",2020-04-13,66,2,0,64
"US",2020-04-13,66,4,0,62
"US",2020-04-13,67,0,0,67
"US",2020-04-13,68,0,0,68
"US",2020-04-13,68,1,0,67
"US",2020-04-13,68,2,0,66
"US",2020-04-13,68,3,0,65
"US",2020-04-13,68,4,0,64
"US",2020-04-13,69,0,0,69
"US",2020-04-13,69,2,0,67
"US",2020-04-13,69,7,0,62
"US",2020-04-13,70,0,0,70
"US",2020-04-13,70,2,0,68
"US",2020-04-13,70,3,0,67
"US",2020-04-13,70,4,0,66
"US",2020-04-13,71,1,0,70
"US",2020-04-13,71,2,0,69
"US",2020-04-13,71,7,0,64
"US",2020-04-13,72,0,0,72
"US",2020-04-13,72,1,0,71
"US",2020-04-13,72,7,0,65
"US",2020-04-13,72,9,0,63
"US",2020-04-13,73,0,0,73
"US",2020-04-13,73,1,0,72
"US",2020-04-13,73,2,0,71
"US",2020-04-13,73,3,0,70
"US",2020-04-13,73,4,0,69
"US",2020-04-13,74,0,0,74
"US",2020-04-13,74,5,0,69
"US",2020-04-13,74,7,0,67
"US",2020-04-13,75,0,0,75
"US",2020-04-13,75,3,0,72
"US",2020-04-13,75,4,0,71
"US",2020-04-13,76,0,0,76
"US",2020-04-13,76,1,0,75
"US",2020-04-13,77,1,0,76
"US",2020-04-13,77,7,0,70
"US",2020-04-13,78,1,0,77
"US",2020-04-13,78,3,0,75
"US",2020-04-13,78,4,0,74
"US",2020-04-13,79,0,0,79
"US",2020-04-13,79,1,0,78
"US",2020-04-13,79,2,0,77
"US",2020-04-13,79,7,0,72
"US",2020-04-13,79,8,0,71
"US",2020-04-13,80,3,0,77
"US",2020-04-13,81,0,0,81
"US",2020-04-13,81,1,0,80
"US",2020-04-13,81,2,0,79
"US",2020-04-13,82,0,0,82
"US",2020-04-13,82,1,0,81
"US",2020-04-13,83,0,0,83
"US",2020-04-13,83,1,0,82
"US",2020-04-13,83,2,0,81
"US",2020-04-13,83,3,0,80
"US",2020-04-13,84,0,0,84
"US",2020-04-13,84,1,0,83
"US",2020-04-13,84,2,0,82
"US",2020-04-13,84,3,0,81
"US",2020-04-13,85,2,0,83
"US",2020-04-13,85,11,0,74
"US",2020-04-13,86,0,0,86
"US",2020-04-13,86,3,0,83
"US",2020-04-13,86,4,0,82
"US",2020-04-13,87,0,0,87
"US",2020-04-13,87,1,0,86
"US",2020-04-13,87,2,0,85
"US",2020-04-13,87,3,0,84
"US",2020-04-13,87,4,0,83
"US",2020-04-13,88,0,0,88
"US",2020-04-13,88,1,0,87
"US",2020-04-13,88,5,0,83
"US",2020-04-13,88,8,0,80
"US",2020-04-13,89,0,0,89
"US",2020-04-13,89,3,0,86
"US",2020-04-13,89,4,0,85
"US",2020-04-13,90,1,0,89
"US",2020-04-13,91,0,0,91
"US",2020-04-13,91,1,0,90
"US",2020-04-13,91,2,0,89
"US",2020-04-13,91,3,0,88
"US",2020-04-13,91,4,0,87
"US",2020-04-13,91,7,0,84
"US",2020-04-13,91,8,0,83
"US",2020-04-13,92,0,0,92
"US",2020-04-13,93,1,0,92
"US",2020-04-13,93,3,0,90
"US",2020-04-13,93,4,0,89
"US",2020-04-13,93,9,0,84
"US",2020-04-13,94,1,0,93
"US",2020-04-13,95,0,0,95
"US",2020-04-13,95,4,0,91
"US",2020-04-13,96,2,0,94
"US",2020-04-13,97,5,0,92
"US",2020-04-13,99,0,0,99
"US",2020-04-13,99,3,0,96
"US",2020-04-13,99,4,0,95
"US",2020-04-13,100,2,0,98
"US",2020-04-13,100,3,0,97
"US",2020-04-13,100,4,0,96
"US",2020-04-13,101,0,0,101
"US",2020-04-13,101,2,0,99
"US",2020-04-13,101,3,0,98
"US",2020-04-13,101,5,0,96
"US",2020-04-13,102,1,0,101
"US",2020-04-13,102,2,0,100
"US",2020-04-13,102,3,0,99
"US",2020-04-13,103,0,0,103
"US",2020-04-13,103,1,0,102
"US",2020-04-13,103,1,0,102102
"US",2020-04-13,103,2,0,101
"US",2020-04-13,103,3,0,100
"US",2020-04-13,104,1,0,103
"US",2020-04-13,105,2,0,103
"US",2020-04-13,105,3,0,102
"US",2020-04-13,105,4,0,101
"US",2020-04-13,105,5,0,100
"US",2020-04-13,106,2,0,104
"US",2020-04-13,106,6,0,100
"US",2020-04-13,108,4,0,104
"US",2020-04-13,109,2,0,107
"US",2020-04-13,109,5,0,104
"US",2020-04-13,109,10,0,99
"US",2020-04-13,110,3,0,107
"US",2020-04-13,110,4,0,106
"US",2020-04-13,111,6,0,105
"US",2020-04-13,112,5,0,107
"US",2020-04-13,112,8,0,104
"US",2020-04-13,112,9,0,103
"US",2020-04-13,112,28,0,84
"US",2020-04-13,113,0,0,113
"US",2020-04-13,113,3,0,110
"US",2020-04-13,113,4,0,109
"US",2020-04-13,113,6,0,107
"US",2020-04-13,114,2,0,112
"US",2020-04-13,114,6,0,108
"US",2020-04-13,114,10,0,104
"US",2020-04-13,114,13,0,101
"US",2020-04-13,115,2,0,113
"US",2020-04-13,116,2,0,114
"US",2020-04-13,117,1,0,116
"US",2020-04-13,117,4,0,113
"US",2020-04-13,117,6,0,111
"US",2020-04-13,117,8,0,109
"US",2020-04-13,118,1,0,117
"US",2020-04-13,118,6,0,112
"US",2020-04-13,119,2,0,117
"US",2020-04-13,119,5,0,114
"US",2020-04-13,120,1,0,119
"US",2020-04-13,120,2,0,118
"US",2020-04-13,121,0,0,121
"US",2020-04-13,121,2,0,119
"US",2020-04-13,121,15,0,106
"US",2020-04-13,122,2,0,120
"US",2020-04-13,122,3,0,119
"US",2020-04-13,125,7,0,118
"US",2020-04-13,126,0,0,126
"US",2020-04-13,126,2,0,124
"US",2020-04-13,126,6,0,120
"US",2020-04-13,127,2,0,125
"US",2020-04-13,127,5,0,122
"US",2020-04-13,127,6,0,121
"US",2020-04-13,129,3,0,126
"US",2020-04-13,129,8,0,121
"US",2020-04-13,129,10,0,119
"US",2020-04-13,131,2,0,129
"US",2020-04-13,131,4,0,127
"US",2020-04-13,132,1,0,131
"US",2020-04-13,132,3,0,129
"US",2020-04-13,133,5,0,128
"US",2020-04-13,133,8,0,125
"US",2020-04-13,134,3,0,131
"US",2020-04-13,135,5,0,130
"US",2020-04-13,138,0,0,138
"US",2020-04-13,138,5,0,133
"US",2020-04-13,138,10,0,128
"US",2020-04-13,140,0,0,140
"US",2020-04-13,140,11,0,129
"US",2020-04-13,142,0,0,142
"US",2020-04-13,142,5,0,137
"US",2020-04-13,143,1,0,142
"US",2020-04-13,143,2,0,141
"US",2020-04-13,143,4,0,139
"US",2020-04-13,143,12,0,131
"US",2020-04-13,144,2,0,142
"US",2020-04-13,144,17,0,127
"US",2020-04-13,145,0,0,145
"US",2020-04-13,147,2,0,145
"US",2020-04-13,147,4,0,143
"US",2020-04-13,147,5,0,142
"US",2020-04-13,147,7,0,140
"US",2020-04-13,147,11,0,136
"US",2020-04-13,147,15,0,132
"US",2020-04-13,148,1,0,147
"US",2020-04-13,148,4,0,144
"US",2020-04-13,148,6,0,142
"US",2020-04-13,148,25,0,123
"US",2020-04-13,150,0,0,150
"US",2020-04-13,150,8,0,142
"US",2020-04-13,151,2,0,149
"US",2020-04-13,151,3,0,148
"US",2020-04-13,152,5,0,147
"US",2020-04-13,152,6,0,146
"US",2020-04-13,153,13,0,140
"US",2020-04-13,155,5,0,150
"US",2020-04-13,156,8,0,148
"US",2020-04-13,156,11,0,145
"US",2020-04-13,158,7,0,151
"US",2020-04-13,161,4,0,157
"US",2020-04-13,161,7,0,154
"US",2020-04-13,162,4,0,158
"US",2020-04-13,162,8,0,154
"US",2020-04-13,164,9,0,155
"US",2020-04-13,164,10,0,154
"US",2020-04-13,165,1,0,164
"US",2020-04-13,165,9,0,156
"US",2020-04-13,167,0,0,167
"US",2020-04-13,167,5,0,162
"US",2020-04-13,167,12,0,155
"US",2020-04-13,168,0,0,168
"US",2020-04-13,168,5,0,163
"US",2020-04-13,169,0,0,169
"US",2020-04-13,169,3,0,166
"US",2020-04-13,172,6,0,166
"US",2020-04-13,173,4,0,169
"US",2020-04-13,174,4,0,170
"US",2020-04-13,174,10,0,164
"US",2020-04-13,176,2,0,174
"US",2020-04-13,178,2,0,176
"US",2020-04-13,179,8,0,171
"US",2020-04-13,181,4,0,177
"US",2020-04-13,182,4,0,178
"US",2020-04-13,184,6,0,178
"US",2020-04-13,187,0,0,187
"US",2020-04-13,187,3,0,184
"US",2020-04-13,188,10,0,178
"US",2020-04-13,190,1,0,189
"US",2020-04-13,190,7,0,183
"US",2020-04-13,191,6,0,185
"US",2020-04-13,192,2,0,190
"US",2020-04-13,193,9,0,184
"US",2020-04-13,194,3,0,191
"US",2020-04-13,194,5,0,189
"US",2020-04-13,194,6,0,188
"US",2020-04-13,195,3,0,192
"US",2020-04-13,195,4,0,191
"US",2020-04-13,195,17,0,178
"US",2020-04-13,196,8,0,188
"US",2020-04-13,198,7,0,191
"US",2020-04-13,200,2,0,198
"US",2020-04-13,201,4,0,197
"US",2020-04-13,201,5,0,196
"US",2020-04-13,201,7,0,194
"US",2020-04-13,202,8,0,194
"US",2020-04-13,204,2,0,202
"US",2020-04-13,204,3,0,201
"US",2020-04-13,204,8,0,196
"US",2020-04-13,206,3,0,203
"US",2020-04-13,206,7,0,199
"US",2020-04-13,207,11,0,196
"US",2020-04-13,210,2,0,208
"US",2020-04-13,210,9,0,201
"US",2020-04-13,211,0,0,211
"US",2020-04-13,212,6,0,206
"US",2020-04-13,212,8,0,204
"US",2020-04-13,214,5,0,209
"US",2020-04-13,216,7,0,209
"US",2020-04-13,216,16,0,200
"US",2020-04-13,218,7,0,211
"US",2020-04-13,221,6,0,215
"US",2020-04-13,222,7,0,215
"US",2020-04-13,224,6,0,218
"US",2020-04-13,225,5,0,220
"US",2020-04-13,225,7,0,218
"US",2020-04-13,228,6,0,222
"US",2020-04-13,230,5,0,225
"US",2020-04-13,230,14,0,216
"US",2020-04-13,235,1,0,234
"US",2020-04-13,235,3,0,232
"US",2020-04-13,237,2,0,235
"US",2020-04-13,239,15,0,224
"US",2020-04-13,240,4,0,236
"US",2020-04-13,241,3,0,238
"US",2020-04-13,241,16,0,225
"US",2020-04-13,242,5,0,237
"US",2020-04-13,245,7,0,238
"US",2020-04-13,245,9,0,236
"US",2020-04-13,250,6,0,244
"US",2020-04-13,250,8,0,242
"US",2020-04-13,250,28,0,222
"US",2020-04-13,251,1,0,250
"US",2020-04-13,252,15,0,237
"US",2020-04-13,253,15,0,238
"US",2020-04-13,253,21,0,232
"US",2020-04-13,254,4,0,250
"US",2020-04-13,258,16,0,242
"US",2020-04-13,259,2,0,257
"US",2020-04-13,259,27,0,232
"US",2020-04-13,260,1,0,259
"US",2020-04-13,260,14,0,246
"US",2020-04-13,261,15,0,246
"US",2020-04-13,262,15,0,247
"US",2020-04-13,264,13,0,251
"US",2020-04-13,264,23,0,241
"US",2020-04-13,266,6,0,260
"US",2020-04-13,267,2,0,265
"US",2020-04-13,267,8,0,259
"US",2020-04-13,267,17,0,250
"US",2020-04-13,268,2,0,266
"US",2020-04-13,268,13,0,255
"US",2020-04-13,270,9,0,261
"US",2020-04-13,273,10,0,263
"US",2020-04-13,274,10,0,264
"US",2020-04-13,276,15,0,261
"US",2020-04-13,280,4,0,276
"US",2020-04-13,280,9,0,271
"US",2020-04-13,284,2,0,282
"US",2020-04-13,284,12,0,272
"US",2020-04-13,288,6,0,282
"US",2020-04-13,290,1,0,289
"US",2020-04-13,292,0,0,292
"US",2020-04-13,292,2,0,290
